,JPM,XOM,PG,D,VZ,EQR,NEM,AAPL,BA,JNJ,NKE
Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
30/11/2021,151.651077,57.11721,140.197952,67.269798,46.159435,80.818382,51.746346,164.095612,197.850006,150.853012,166.66539
01/12/2021,150.753555,57.069485,141.962784,66.939125,45.700317,78.307907,50.757023,163.569489,188.190002,152.933029,164.164001
02/12/2021,153.923508,58.491684,142.796707,68.483437,46.581821,81.007851,50.191696,162.566818,202.380005,151.975266,167.413818
03/12/2021,151.135498,58.119431,145.337311,69.627365,47.215397,80.562592,51.510792,160.660828,198.490005,154.190704,167.951492
06/12/2021,152.920975,58.778042,147.538498,70.818962,46.89402,81.623627,52.60376,164.115479,205.880005,157.634811,166.639359
07/12/2021,155.222061,59.436638,147.150635,71.934296,46.636917,81.614159,53.131397,169.932785,208.830002,158.041138,168.987381
08/12/2021,153.446121,59.608452,147.810013,71.619713,46.361443,82.97834,53.626175,173.804352,211.029999,158.989227,167.961349
09/12/2021,153.207413,59.761169,148.67305,72.630196,46.058426,82.068871,53.483452,173.288147,207.559998,160.498428,165.840271
10/12/2021,152.596329,60.142967,150.748199,72.410934,46.085972,82.286774,53.378792,178.142517,205.059998,160.101791,166.787354
13/12/2021,150.782196,58.82576,152.891205,73.164024,46.168617,83.338333,54.396885,174.459534,197.399994,162.965393,164.597183
14/12/2021,151.937531,58.739861,153.453629,73.021034,46.508366,82.476242,53.445393,173.05983,195.5,164.745483,163.176559
15/12/2021,150.801315,58.48214,154.04512,74.546272,46.416538,84.531998,51.599495,177.993637,195.429993,165.567825,161.696716
16/12/2021,153.159683,58.577591,156.226944,74.898994,48.436646,83.489899,56.138119,171.004913,190.789993,167.376923,160.532578
17/12/2021,149.674652,57.298561,152.687592,73.049637,48.822296,83.035179,56.366478,169.893066,192.630005,162.752548,159.190857
20/12/2021,146.982101,56.468143,153.075439,74.31749,48.748844,82.163612,55.862183,168.513199,188.479996,162.288193,154.869736
21/12/2021,149.034912,57.747177,152.97847,73.535797,48.464191,83.347809,55.357895,171.729599,199.520004,161.765793,164.390015
22/12/2021,149.61734,58.214882,154.491196,73.545341,48.455006,83.79306,55.662373,174.360275,201.690002,162.462326,163.216003
23/12/2021,150.152008,58.243519,155.247543,73.726463,48.372368,83.53727,56.64241,174.995636,204.220001,162.771927,163.442917
27/12/2021,151.011368,59.073929,157.060883,73.812248,48.372368,84.674088,57.260887,179.016129,203.169998,164.145676,165.327255
28/12/2021,151.46965,58.88303,157.904495,74.269836,48.409103,85.16671,57.365547,177.983673,206.130005,164.803543,164.182861
29/12/2021,151.39328,58.367607,159.213593,74.755997,48.078537,85.782494,57.679539,178.073029,203.660004,165.964462,166.511108
30/12/2021,151.316895,58.023983,157.836639,74.803665,47.977531,85.773018,58.602486,176.901642,202.710007,166.699722,165.238449
31/12/2021,151.192795,58.405781,158.62207,74.88945,47.711243,86.309944,59.011631,176.276215,201.320007,165.500107,164.429474
03/01/2022,154.391357,60.648853,157.962677,74.689278,48.151993,86.844017,58.022079,180.683868,207.860001,165.954788,162.45636
04/01/2022,160.244293,62.930099,158.515411,74.450943,49.097771,87.97892,57.498753,178.390701,213.630005,165.509781,164.153229
05/01/2022,157.314697,63.712799,159.233002,75.509079,49.602795,86.271812,57.40361,173.645538,213.070007,166.612656,160.068893
06/01/2022,158.986023,65.211365,157.894806,75.366096,49.364052,86.51976,55.824123,170.746811,211.339996,166.041855,158.875137
07/01/2022,160.561264,65.745872,157.807526,76.462364,50.404869,85.499313,56.547264,170.915573,215.5,168.286316,154.859879
10/01/2022,160.714966,65.35453,155.654831,76.100128,50.061024,85.527916,57.498753,170.93544,209.309998,167.454315,148.417664
11/01/2022,160.878235,68.103485,153.851196,75.432823,49.800823,86.357635,57.955471,173.804352,216.020004,165.67424,148.279526
12/01/2022,161.790741,67.903046,154.190582,75.613945,49.670723,86.767731,58.535881,174.251068,217.449997,164.261749,150.163864
13/01/2022,161.589035,67.416252,153.492401,76.023857,49.735775,87.235039,58.345585,170.93544,223.899994,163.265305,147.579071
14/01/2022,151.657196,68.599831,154.966339,75.470955,49.512741,86.624687,58.250435,171.809021,225.960007,162.375259,146.188019
18/01/2022,145.298523,69.754776,151.979706,74.794121,49.652138,86.071526,58.27898,168.56282,225.009995,161.659363,144.974579
19/01/2022,143.050903,69.783409,157.089966,75.337502,49.717186,85.089211,61.799503,165.018845,217.080002,161.156296,143.159286
20/01/2022,141.831039,69.936127,157.938156,75.394699,49.62426,84.259499,60.743355,163.311386,214.190002,159.869598,140.811295
21/01/2022,139.35289,68.886177,158.542603,75.604416,49.40123,83.98291,60.029728,161.2267,205.440002,159.501938,141.02832
24/01/2022,139.228012,69.477974,157.255722,74.813202,49.21537,84.249954,60.020214,160.442429,204.199997,157.663818,144.037338
25/01/2022,140.745636,71.520599,155.539841,74.336555,49.159615,83.563293,60.22002,158.615829,204.100006,162.172089,143.524338
26/01/2022,142.08078,70.795174,154.184677,73.840843,47.41254,83.343941,58.697636,158.526505,194.270004,162.89769,142.054367
27/01/2022,139.573807,71.701958,155.140121,74.555817,47.570518,82.657288,57.717598,158.059921,189.75,165.035706,142.695618
28/01/2022,140.822495,71.854668,156.475769,75.747406,49.159615,84.774483,56.956406,169.088974,190.570007,166.196655,143.948563
31/01/2022,142.733948,72.503731,156.427002,76.891342,49.466282,84.621895,58.202862,173.506546,200.240005,166.680359,146.079514
01/02/2022,145.183258,77.15213,155.734818,76.290779,49.4384,84.021065,58.355103,173.337784,208.339996,165.316284,146.227493
02/02/2022,144.021057,76.951698,158.523102,77.520508,49.995975,87.740501,59.097267,174.558838,207.520004,167.144745,146.710922
03/02/2022,142.829971,76.054466,160.02449,77.224991,49.986683,87.349487,58.802307,171.640244,206.389999,167.135071,143.356598
04/02/2022,146.537613,77.705757,157.47995,76.433762,49.540623,85.947548,57.974503,171.35202,206.449997,166.041855,143.435532
07/02/2022,147.027496,78.641151,156.300293,76.424232,49.252544,85.403946,60.296146,170.626404,211.919998,165.490433,143.188919
08/02/2022,149.793793,76.608078,155.94931,76.576759,49.08527,83.153191,60.476933,173.777313,213.270004,165.925766,141.60054
09/02/2022,150.418137,76.241341,155.598328,76.567223,49.717186,86.13829,60.086819,175.218567,215.860001,165.906433,144.293839
10/02/2022,149.793793,75.507889,153.229263,74.593948,49.289715,82.94339,57.593906,171.083618,218.75,163.903824,142.873215
11/02/2022,147.843933,77.409088,152.371323,75.385155,49.549915,82.380692,60.762383,167.624573,212.300003,162.249496,138.295578
14/02/2022,146.470383,76.222046,152.810043,75.070587,49.503448,81.941994,61.228607,167.863144,210.039993,160.208191,139.68663
15/02/2022,148.61235,75.266617,152.888046,74.51767,49.58709,82.323479,60.21051,171.749573,217.729996,161.862503,143.623001
16/02/2022,148.881287,75.614044,154.048203,74.994324,49.62426,82.237648,61.162003,171.511032,218.929993,161.765793,144.520767
17/02/2022,145.452225,75.498245,155.81282,75.442352,49.791534,80.997833,64.463692,167.863144,213.580002,160.779007,140.880371
18/02/2022,146.134186,74.658615,155.890793,75.451897,50.023857,80.454224,64.387566,166.292648,209.029999,159.055634,141.02832
22/02/2022,145.874863,73.790039,153.970184,75.661613,50.088905,80.740349,63.911819,163.330597,198.740005,156.894119,136.332321
23/02/2022,142.820389,74.089203,152.049591,74.012444,49.633549,79.853394,64.93943,159.106201,196.419998,156.972015,134.990631
24/02/2022,138.843811,73.153084,147.95491,73.554871,48.871532,80.711723,63.483646,161.760101,198.429993,153.97316,135.326035
25/02/2022,142.128799,75.121841,154.27243,75.96666,50.293346,83.219955,64.606415,163.857407,201.479996,161.626053,136.934128
28/02/2022,136.202377,75.681595,151.981354,75.81414,49.875168,81.350708,62.988873,164.125778,205.339996,160.233734,134.714371
01/03/2022,131.063553,76.405403,149.466034,75.585358,49.819412,79.758034,65.662575,162.217331,194.910004,159.678757,130.442581
02/03/2022,133.781845,77.717918,149.934006,76.414696,50.311935,81.541443,66.404739,165.557114,197.809998,161.665009,133.856064
03/03/2022,132.830933,78.210106,150.489716,77.595169,50.79517,82.676353,67.251564,165.22908,188.850006,164.04071,132.169052
04/03/2022,129.094482,81.153603,151.250153,79.498512,51.213356,84.507462,70.676941,162.187515,180.839996,165.014359,129.711868
07/03/2022,124.109375,84.077805,149.007828,80.123344,50.813759,83.706345,74.073769,158.34082,169.169998,167.67244,123.04731
08/03/2022,123.235291,84.714752,143.109512,78.402641,49.484863,82.094589,73.845413,156.49202,173.800003,164.274399,119.853455
09/03/2022,128.172379,79.899002,145.039886,77.864326,49.326885,83.715881,72.80088,161.968842,178.559998,164.897507,125.529205
10/03/2022,126.65477,82.379257,141.305893,79.027481,49.466282,83.448837,74.056236,157.565521,178.389999,165.189636,124.619507
11/03/2022,123.802002,81.95462,139.629028,79.075554,49.289715,82.781258,73.682503,153.79834,176.229996,164.887817,121.257561
14/03/2022,125.031471,79.020767,141.413132,78.171944,48.787895,82.380692,70.66391,149.713074,175.520004,167.166138,116.254196
15/03/2022,127.250282,74.523499,146.502258,77.883545,49.029514,83.343941,70.309341,154.156158,179.889999,171.498871,118.063721
16/03/2022,132.936569,74.243629,146.005051,77.633614,48.778603,84.135506,69.581047,158.629074,188.990005,169.921555,123.788918
17/03/2022,134.617493,76.222046,146.463257,79.488899,48.657799,85.184586,70.251846,159.652863,190.190002,172.141495,125.984062
18/03/2022,134.569473,75.922874,146.385254,78.123863,47.208096,84.879395,70.874733,162.99263,192.830002,170.233124,129.77121
21/03/2022,134.137238,79.329597,146.940979,78.662193,47.486885,84.774483,73.117126,164.384201,185.899994,171.197037,128.732956
22/03/2022,136.98999,78.98217,148.071899,78.498779,47.393955,84.021065,72.858383,167.803497,191.039993,170.388916,131.600494
23/03/2022,134.262115,80.227119,147.038467,78.469933,47.366074,83.391632,75.61824,169.185135,186.039993,169.746292,131.511505
24/03/2022,135.1362,80.468391,147.291962,79.113998,47.393955,84.021065,74.966606,173.021896,189.050003,170.622604,130.601791
25/03/2022,136.317627,82.224838,148.998077,80.719353,47.654156,85.505066,75.65657,173.667984,188.949997,172.258331,132.203659
28/03/2022,135.309097,79.918297,150.021759,80.978889,47.551933,86.523216,74.880371,174.542679,188.160004,173.144348,133.301254
29/03/2022,135.606827,79.493668,151.562149,81.603737,47.626274,89.212654,75.273254,177.882431,193.800003,173.056732,137.582779
30/03/2022,134.992096,80.854424,150.518951,82.122833,47.960823,87.887146,76.624435,176.699615,194.910004,174.857986,136.989502
31/03/2022,130.938705,79.705971,148.968826,81.680641,47.338196,86.36953,76.135704,173.55864,191.5,172.560165,133.054062
01/04/2022,129.968536,80.217484,151.201401,82.987991,48.434761,88.521088,79.326797,173.260437,190.759995,173.494858,132.025696
04/04/2022,130.544891,80.256081,150.216736,82.045921,48.750725,87.45491,77.860626,177.365585,191.179993,171.820175,132.836502
05/04/2022,129.025681,79.841103,150.743195,82.757271,49.0481,87.214783,76.52861,174.00592,182.649994,172.930161,130.819351
06/04/2022,127.235558,80.728966,152.897781,84.439529,49.4384,88.962929,76.221962,170.79538,178.720001,177.428406,126.923431
07/04/2022,126.848465,82.080086,154.876877,84.26651,49.541866,88.040825,77.649803,171.1035,177.970001,176.970779,127.93203
08/04/2022,129.170822,83.807571,156.085785,84.958626,50.350792,88.146477,78.694336,169.065857,175.199997,177.321304,126.715782
11/04/2022,128.696686,80.921982,155.491089,84.131912,50.698818,86.302292,77.946869,164.751968,175.029999,175.101379,123.581261
12/04/2022,127.283928,82.61087,155.023102,84.006958,50.482475,86.696114,79.058479,166.650482,176.279999,175.15979,123.640587
13/04/2022,123.181114,83.778618,155.461838,83.814697,50.924564,86.792152,80.783394,169.373978,182.869995,175.89978,126.063164
14/04/2022,122.039291,84.763008,154.594162,84.016571,50.632973,86.85939,81.23378,164.294739,181.940002,175.15979,131.96637
18/04/2022,124.303581,85.45787,153.122009,83.468636,50.219105,86.081375,81.856674,164.07608,179.850006,172.978836,130.156845
19/04/2022,126.87751,84.69545,155.413101,83.60321,50.557724,87.368462,79.403465,166.392029,185.979996,178.256012,135.516174
20/04/2022,127.322624,84.888458,159.546768,83.622444,51.178524,89.1166,79.144722,166.223068,183.550003,179.044678,134.34938
21/04/2022,126.335625,83.990929,159.422287,83.199478,51.742889,89.558434,73.845413,165.417953,181.020004,178.528641,133.943985
22/04/2022,122.706963,82.157288,158.088928,81.603737,48.827003,87.550964,71.411369,160.815811,176.919998,176.756592,127.625504
25/04/2022,122.668259,79.387512,159.363449,81.286514,47.293812,86.715309,69.581047,161.899261,175.910004,181.10881,126.508141
26/04/2022,119.039589,79.416458,156.657547,80.334831,46.475483,85.572296,69.121071,155.855881,167.039993,179.813843,119.171181
27/04/2022,117.491356,81.684395,156.235977,80.152191,45.581902,82.69075,69.121071,155.627274,154.460007,177.301849,119.883118
28/04/2022,119.349243,84.154999,160.206589,80.623222,45.525467,82.652344,70.223099,162.654678,154.220001,178.626007,125.628105
29/04/2022,115.498024,82.273102,157.402664,78.479546,43.550186,78.28199,69.811035,156.700745,148.839996,175.705063,123.304398
02/05/2022,116.55275,83.392593,155.275208,77.912392,43.484344,76.841209,69.293564,157.008896,148.610001,173.932999,124.668961
03/05/2022,119.049271,85.110435,153.147736,78.085426,44.368519,77.033318,69.226486,158.51973,153.580002,173.592209,121.484993
04/05/2022,122.987579,88.497856,154.275192,79.315872,45.49725,77.062141,70.328506,165.020355,156.970001,175.451904,124.64917
05/05/2022,119.910469,87.156395,151.432053,79.825356,44.998726,74.747292,69.322304,155.82608,150.470001,172.102539,117.30233
06/05/2022,119.716949,88.488213,152.941864,80.76741,45.403187,73.4506,69.8302,156.562668,148.899994,171.722809,113.208664
09/05/2022,117.917122,81.510681,152.559494,80.527084,45.732399,70.367348,66.044975,151.366486,133.309998,172.657516,109.96537
10/05/2022,115.043221,82.051132,151.755569,78.787155,45.2715,69.915901,65.422089,153.805298,132.949997,172.423843,108.264626
11/05/2022,114.31749,83.759315,149.618317,79.806122,45.036354,70.914841,65.565826,145.831848,129.389999,171.489151,106.712189
12/05/2022,114.220734,84.139557,149.010468,79.690781,45.205662,71.19339,62.623898,141.909805,123.139999,173.183289,106.692413
13/05/2022,115.236748,86.635468,150.608521,80.373291,45.318535,72.000214,62.528072,146.439072,127.199997,172.19017,111.745232
16/05/2022,114.433609,88.673149,152.079102,80.450195,46.127457,71.385483,62.719723,144.876221,124.050003,173.387756,111.339806
17/05/2022,118.226776,89.804108,151.64772,80.98851,46.033394,72.826263,62.767651,148.559357,132.050003,174.108246,114.602882
18/05/2022,116.204399,88.380669,142.196701,79.460068,45.986366,70.847603,61.215221,140.17775,125.519997,170.875763,108.145966
19/05/2022,114.481979,88.858398,138.92218,79.027481,46.183895,70.444183,63.352196,136.723572,127.139999,169.356842,105.248764
20/05/2022,113.543365,89.560364,139.010406,79.344704,46.588356,71.097328,64.387146,136.962463,120.699997,172.316742,106.791298
23/05/2022,120.568466,91.539551,142.206512,79.854195,46.720039,72.826263,64.617134,142.457291,124.07,175.83461,107.414246
24/05/2022,122.27153,92.036781,144.735947,81.632568,47.670055,73.210472,66.140793,139.719833,119.400002,177.755234,106.089249
25/05/2022,123.123047,93.889214,142.363373,81.382645,48.196796,73.229683,66.639114,139.87912,122.059998,176.010986,106.989052
26/05/2022,125.251884,94.220703,143.608475,81.305733,47.961647,73.34494,65.843742,143.124237,127.730003,175.854218,111.676018
27/05/2022,127.022667,95.146912,145.804565,81.863289,48.347294,75.045052,65.843742,148.95752,132.229996,177.451462,114.691879
31/05/2022,127.951599,93.596725,144.981033,80.959671,48.243828,73.796379,65.019615,148.161179,131.399994,175.922806,117.519867
01/06/2022,125.706657,95.390656,142.784943,80.469421,48.347294,73.902031,64.990631,148.031769,130.649994,174.139374,117.351776
02/06/2022,127.729057,95.224915,144.324173,80.893845,48.243828,74.766502,66.459122,150.52037,140.5,173.590622,122.028839
03/06/2022,125.948586,96.60936,143.030029,80.147705,47.792339,73.066391,65.521988,144.716949,139.25,172.87529,119.892677
06/06/2022,125.532486,96.365623,142.471222,80.167084,48.196796,70.934044,65.560638,145.473495,139.240005,172.855682,119.178978
07/06/2022,125.861504,100.782227,144.059464,80.525612,48.582447,72.855072,66.063011,148.031769,140.820007,174.756714,120.606377
08/06/2022,123.858459,101.97168,142.265335,78.674797,48.488384,71.222206,64.89402,147.285187,139.630005,173.718002,121.330002
